price,bathrooms,grade,sqft_above,sqft_living15,zipcode,zip_encoder,grade2,zip_encoder2
525000.0,1.75,8,2870,2420,98166,32,64,1024
435000.0,1.0,6,930,1410,98126,27,36,729
406500.0,2.75,8,1340,2060,98014,30,64,900
550000.0,2.75,8,1500,2050,98052,52,64,2704
251000.0,2.0,6,1200,1280,98022,15,36,225
830000.0,1.5,8,1220,2320,98040,68,64,4624
803000.0,2.5,9,2790,2740,98052,52,81,2704
206000.0,1.0,5,970,1050,98002,1,25,1
200000.0,1.0,7,1070,1160,98178,13,49,169
219000.0,1.0,6,900,900,98106,16,36,256
777000.0,4.0,7,1380,1930,98199,59,49,3481
593700.0,2.5,8,2000,2180,98075,58,64,3364
712500.0,1.5,7,1660,2350,98004,69,49,4761
600000.0,1.5,7,1240,1740,98116,49,49,2401
554663.0,2.0,7,1230,1850,98105,64,49,4096
267000.0,1.0,7,1020,1470,98188,7,49,49
390000.0,2.0,7,1710,1430,98133,22,49,484
335000.0,2.0,7,1010,2020,98108,19,49,361
938000.0,2.5,8,1990,2530,98040,68,64,4624
370000.0,2.75,7,1410,2060,98198,11,49,121
335000.0,2.5,7,2400,2200,98042,14,49,196
695000.0,2.0,7,1870,1780,98103,44,49,1936
387500.0,1.0,7,1560,1640,98166,32,49,1024
245000.0,2.5,7,1770,1650,98031,10,49,100
308550.0,2.0,7,1600,1360,98045,29,49,841
225000.0,1.75,7,1330,1270,98003,8,49,64
715000.0,2.5,9,2970,3100,98053,55,81,3025
335000.0,1.0,7,1020,1170,98133,22,49,484
634000.0,2.5,9,2490,2370,98029,46,81,2116
337500.0,2.0,7,1000,2000,98108,19,49,361
440000.0,1.0,6,850,2160,98010,25,36,625
350000.0,1.75,7,1250,1260,98045,29,49,841
400000.0,1.0,5,610,930,98136,39,25,1521
1288000.0,3.5,11,3700,3880,98006,63,121,3969
435000.0,1.0,7,950,1060,98006,63,49,3969
681000.0,2.5,8,2930,3130,98065,38,64,1444
397000.0,3.5,8,1240,1360,98144,45,64,2025
775000.0,2.5,10,3890,3600,98077,56,100,3136
480000.0,2.25,7,1130,1960,98008,53,49,2809
158000.0,2.5,7,1520,1780,98030,9,49,81
590000.0,2.0,8,2420,3180,98010,25,64,625
772500.0,2.75,9,3890,3450,98065,38,81,1444
464500.0,1.5,8,1470,1580,98155,26,64,676
281000.0,1.75,7,1350,1600,98188,7,49,49
620000.0,2.25,8,2190,2970,98052,52,64,2704
475000.0,2.25,7,1150,1500,98116,49,49,2401
245000.0,2.0,6,910,1280,98055,12,36,144
660000.0,2.25,7,1510,1780,98115,50,49,2500
527500.0,2.25,8,1310,1910,98006,63,64,3969
135000.0,1.0,6,1220,1350,98010,25,36,625
275000.0,1.75,7,1890,2960,98092,17,49,289
430000.0,2.0,7,1080,1560,98122,51,49,2601
213500.0,1.0,7,1220,1420,98002,1,49,1
535000.0,3.0,9,2640,2680,98045,29,81,841
641000.0,1.75,7,1480,2660,98004,69,49,4761
436300.0,2.0,7,2320,2030,98056,24,49,576
1440000.0,1.75,8,2410,1280,98109,65,64,4225
830000.0,2.75,8,2090,2130,98040,68,64,4624
380000.0,1.0,6,920,1250,98118,23,36,529
132500.0,0.75,6,600,850,98146,20,36,400
179950.0,1.0,7,1130,1320,98188,7,49,49
188200.0,1.0,7,1260,940,98002,1,49,1
659000.0,2.0,7,2090,2090,98040,68,49,4624
317000.0,2.0,7,1180,1400,98108,19,49,361
625000.0,2.25,8,1470,1980,98199,59,64,3481
350000.0,1.75,7,1230,1790,98155,26,49,676
750000.0,1.5,7,1340,1840,98107,42,49,1764
457000.0,1.75,8,1280,2080,98133,22,64,484
632500.0,2.0,7,1770,1550,98107,42,49,1764
223000.0,2.0,7,1110,1550,98031,10,49,100
610000.0,2.75,8,1240,2340,98052,52,64,2704
385000.0,1.75,7,2080,1550,98155,26,49,676
367500.0,3.25,7,1160,1400,98118,23,49,529
385100.0,1.0,6,1060,1300,98125,33,36,1089
230000.0,1.0,6,720,1560,98118,23,36,529
286000.0,2.75,7,780,1170,98106,16,49,256
201700.0,1.0,7,1010,1540,98001,4,49,16
1350000.0,4.75,11,5230,4110,98038,21,121,441
525000.0,1.75,8,1480,2370,98027,47,64,2209
361000.0,1.5,7,1200,1680,98011,35,49,1225
530000.0,1.5,8,1950,1590,98117,41,64,1681
455000.0,2.25,7,1870,1630,98125,33,49,1089
421000.0,2.25,7,1310,1600,98034,37,49,1369
640000.0,2.0,7,1520,1910,98115,50,49,2500
240000.0,1.0,7,1270,1660,98188,7,49,49
360000.0,1.0,6,840,1740,98033,60,36,3600
157340.0,1.0,7,900,1460,98042,14,49,196
1240000.0,3.0,8,2560,2100,98115,50,64,2500
250000.0,1.0,6,1050,1500,98133,22,36,484
735000.0,2.75,7,2040,2190,98052,52,49,2704
884900.0,4.75,8,5370,2310,98040,68,64,4624
775000.0,3.5,8,2690,2300,98072,40,64,1600
463000.0,1.75,7,1710,2260,98155,26,49,676
579000.0,2.5,8,1640,1590,98112,67,64,4489
570000.0,3.75,10,3080,3180,98058,18,100,324
1060000.0,4.5,10,4140,3960,98074,57,100,3249
375000.0,2.75,8,2080,2850,98042,14,64,196
422000.0,1.75,7,920,1200,98117,41,49,1681
866500.0,3.5,9,2010,1220,98126,27,81,729
705000.0,2.5,10,2500,2580,98074,57,100,3249
470000.0,2.5,8,2520,2090,98045,29,64,841
360000.0,1.25,7,1320,2140,98007,48,49,2304
795000.0,2.5,8,1510,3470,98155,26,64,676
800000.0,2.5,9,3100,3100,98034,37,81,1369
2453500.0,3.5,10,4270,3710,98112,67,100,4489
277284.0,1.75,6,930,1540,98126,27,36,729
460000.0,1.0,7,1020,1780,98116,49,49,2401
898888.0,2.5,9,2080,2080,98033,60,81,3600
211000.0,1.0,7,1410,1810,98019,28,49,784
222000.0,2.0,6,1360,1310,98038,21,36,441
672000.0,2.5,7,2620,2570,98053,55,49,3025
778000.0,2.25,9,1690,3020,98005,61,81,3721
312500.0,1.75,8,1490,2440,98058,18,64,324
650000.0,2.5,8,1720,2150,98115,50,64,2500
740000.0,2.25,8,1570,2320,98005,61,64,3721
320000.0,2.0,7,1820,2190,98059,36,49,1296
455000.0,2.5,7,1770,2050,98019,28,49,784
2450000.0,4.0,10,4430,2470,98004,69,100,4761
500000.0,3.25,8,1220,1550,98102,66,64,4356
325000.0,1.75,7,1130,1610,98065,38,49,1444
416000.0,2.5,8,1510,1610,98103,44,64,1936
495000.0,2.25,7,2070,2190,98072,40,49,1600
549000.0,1.0,7,1140,1520,98112,67,49,4489
589000.0,2.0,8,3070,2200,98008,53,64,2809
194820.0,1.5,7,1100,1616,98001,4,49,16
405000.0,2.5,7,1280,1790,98117,41,49,1681
625000.0,2.5,7,1280,1790,98117,41,49,1681
205000.0,1.0,7,1130,1440,98168,2,49,4
345100.0,3.75,8,1360,1950,98178,13,64,169
200000.0,1.0,6,960,1250,98178,13,36,169
1905000.0,3.5,11,4210,3520,98039,70,121,4900
524500.0,1.5,7,2230,1660,98045,29,49,841
598600.0,2.75,7,2070,2370,98019,28,49,784
367777.0,3.0,7,1280,1820,98118,23,49,529
750000.0,2.75,7,1360,1800,98119,62,49,3844
575000.0,2.25,8,3550,2110,98034,37,64,1369
84000.0,1.0,6,700,1490,98168,2,36,4
255000.0,1.0,6,740,1170,98118,23,36,529
1740000.0,3.75,10,2600,3300,98105,64,100,4096
415000.0,2.25,7,1240,1200,98106,16,49,256
449900.0,2.5,9,2780,720,98198,11,81,121
220000.0,1.5,7,1830,1440,98031,10,49,100
899000.0,2.5,10,3540,3280,98052,52,100,2704
430000.0,2.5,7,1440,1160,98125,33,49,1089
472500.0,2.5,10,2960,2770,98030,9,100,81
680000.0,2.5,8,1590,2670,98006,63,64,3969
1650000.0,4.0,10,3310,3430,98033,60,100,3600
810000.0,2.0,7,2390,1920,98105,64,49,4096
605000.0,2.5,9,2460,2090,98027,47,81,2209
522000.0,1.75,7,1630,1830,98033,60,49,3600
759000.0,2.75,10,3490,3480,98075,58,100,3364
411000.0,2.75,8,2500,1660,98118,23,64,529
286950.0,2.5,7,1240,1890,98001,4,49,16
440000.0,1.5,7,1290,1720,98103,44,49,1936
149000.0,1.0,6,1700,1500,98146,20,36,400
284700.0,1.0,6,1700,1500,98146,20,36,400
374950.0,2.5,8,1290,2230,98028,31,64,961
816000.0,1.5,8,1180,1660,98004,69,64,4761
533250.0,1.75,7,1370,1840,98027,47,49,2209
689800.0,2.75,8,1390,2390,98133,22,64,484
775000.0,2.75,8,1820,2430,98125,33,64,1089
702000.0,2.5,8,1760,2060,98033,60,64,3600
160000.0,1.0,6,1350,1300,98188,7,36,49
255500.0,1.0,6,1350,1300,98188,7,36,49
949000.0,2.75,9,1860,2980,98005,61,81,3721
169500.0,1.0,6,790,800,98058,18,36,324
586000.0,2.25,8,2130,2110,98006,63,64,3969
680000.0,2.5,8,1600,2290,98072,40,64,1600
851500.0,2.0,8,2000,1670,98005,61,64,3721
582500.0,1.5,7,1159,1640,98199,59,49,3481
637000.0,3.5,9,3080,1830,98019,28,81,784
225000.0,1.0,7,1000,1320,98146,20,49,400
795000.0,3.25,8,1880,1600,98119,62,64,3844
304999.0,2.25,7,1290,1930,98023,6,49,36
95000.0,0.75,5,760,970,98002,1,25,1
240000.0,1.75,5,1040,1150,98056,24,25,576
772000.0,2.5,7,1250,2140,98004,69,49,4761
245000.0,1.5,8,1450,1460,98198,11,64,121
430000.0,3.0,8,1430,1980,98126,27,64,729
799000.0,1.5,8,2210,2700,98144,45,64,2025
880000.0,2.75,9,3020,2250,98033,60,81,3600
750000.0,2.5,9,3290,3450,98075,58,81,3364
2890000.0,4.0,11,4130,3930,98112,67,121,4489
532000.0,2.5,8,1820,2090,98029,46,64,2116
525000.0,2.75,8,1380,2270,98155,26,64,676
239000.0,1.0,7,1210,1680,98198,11,49,121
460000.0,1.5,8,970,1700,98116,49,64,2401
540000.0,2.25,8,1330,2270,98005,61,64,3721
475000.0,1.0,7,890,1310,98117,41,49,1681
445000.0,1.75,8,1360,1350,98108,19,64,361
1575000.0,3.75,11,3420,3380,98040,68,121,4624
549950.0,2.5,8,3780,3640,98038,21,64,441
294950.0,2.0,6,1690,1630,98188,7,36,49
736000.0,2.5,8,1980,1980,98109,65,64,4225
214946.0,1.75,7,1290,1750,98042,14,49,196
856000.0,3.25,9,3620,3260,98029,46,81,2116
775000.0,2.5,9,2680,2315,98053,55,81,3025
205000.0,1.75,7,1200,1564,98198,11,49,121
429592.0,2.75,6,1288,1110,98070,34,36,1156
414250.0,1.75,7,1120,1470,98072,40,49,1600
399950.0,2.75,6,960,1040,98106,16,36,256
319990.0,2.25,7,1370,2050,98031,10,49,100
524000.0,1.5,8,1310,2100,98052,52,64,2704
349950.0,1.0,7,1050,1600,98019,28,49,784
889000.0,2.5,8,1580,2070,98105,64,64,4096
300000.0,1.0,6,930,1060,98106,16,36,256
395000.0,1.0,7,730,1520,98107,42,49,1764
348000.0,2.5,7,1270,1280,98117,41,49,1681
830000.0,1.0,7,710,2450,98033,60,49,3600
173000.0,1.0,7,820,1240,98055,12,49,144
585000.0,1.75,7,1500,2500,98056,24,49,576
576750.0,2.0,7,1110,1450,98116,49,49,2401
495000.0,3.25,7,1250,2020,98106,16,49,256
216650.0,3.5,7,1360,1220,98109,65,49,4225
615000.0,2.75,8,1800,2750,98155,26,64,676
675000.0,2.5,8,1620,2740,98006,63,64,3969
510000.0,2.0,8,990,1830,98052,52,64,2704
630000.0,2.5,8,2680,2020,98010,25,64,625
359950.0,2.5,8,3010,3010,98042,14,64,196
265000.0,1.5,7,1530,2080,98038,21,49,441
210000.0,1.0,6,1240,1540,98118,23,36,529
367000.0,2.5,6,2260,2180,98022,15,36,225
1075000.0,2.25,9,1800,2880,98122,51,81,2601
756000.0,2.5,8,1650,2760,98199,59,64,3481
203000.0,2.25,7,1630,1630,98146,20,49,400
535000.0,2.5,9,2880,2470,98022,15,81,225
525000.0,3.25,7,1710,1260,98118,23,49,529
347500.0,1.75,7,1220,1470,98059,36,49,1296
620000.0,1.75,9,1480,1480,98034,37,81,1369
645000.0,2.5,8,2250,2340,98006,63,64,3969
2200000.0,3.0,10,3000,3430,98112,67,100,4489
280000.0,2.0,7,1790,1330,98092,17,49,289
432000.0,2.0,7,700,1690,98125,33,49,1089
790000.0,1.5,9,1790,2610,98126,27,81,729
635000.0,1.75,8,2400,1680,98008,53,64,2809
442000.0,1.5,7,1350,1590,98126,27,49,729
490000.0,3.0,7,2640,2640,98065,38,49,1444
250000.0,1.75,7,1290,1740,98001,4,49,16
1325000.0,2.5,8,2440,2440,98119,62,64,3844
120000.0,1.0,6,1260,1260,98198,11,36,121
2950000.0,4.75,11,4610,4170,98040,68,121,4624
325000.0,2.5,7,1930,1670,98038,21,49,441
210000.0,1.75,7,1200,1490,98092,17,49,289
215000.0,1.0,5,570,1360,98166,32,25,1024
387000.0,1.75,8,1210,1800,98056,24,64,576
408000.0,1.0,7,1380,1160,98117,41,49,1681
410000.0,1.0,7,1470,1470,98166,32,49,1024
216000.0,1.0,6,1010,1520,98126,27,36,729
390000.0,1.0,6,1010,1520,98126,27,36,729
357000.0,1.5,7,1340,2020,98146,20,49,400
215000.0,1.0,7,970,1750,98031,10,49,100
265000.0,1.0,5,1122,1610,98118,23,25,529
589950.0,2.75,9,1350,1520,98116,49,81,2401
440000.0,1.75,8,1600,2650,98155,26,64,676
248000.0,1.0,4,770,1420,98027,47,16,2209
730000.0,2.25,9,2040,3080,98072,40,81,1600
425000.0,2.5,8,3052,2767,98003,8,64,64
680000.0,2.5,8,1830,2620,98004,69,64,4761
341500.0,2.25,8,3120,2160,98023,6,64,36
395000.0,1.0,7,900,1110,98105,64,49,4096
1225000.0,2.75,10,3410,3721,98005,61,100,3721
695500.0,2.75,8,1600,2650,98052,52,64,2704
308000.0,1.75,8,1200,1990,98198,11,64,121
422500.0,2.0,7,1000,1660,98038,21,49,441
418000.0,1.0,7,1040,1620,98136,39,49,1521
385000.0,1.5,7,1750,1750,98028,31,49,961
876650.0,3.25,9,1650,2720,98040,68,81,4624
450000.0,2.5,8,1479,1580,98144,45,64,2025
418800.0,2.25,7,1290,1930,98028,31,49,961
330000.0,1.0,7,880,1010,98199,59,49,3481
550000.0,1.75,8,1290,2400,98006,63,64,3969
270000.0,2.5,7,1390,2010,98148,5,49,25
978500.0,2.25,9,1800,3070,98199,59,81,3481
975000.0,2.5,10,2500,3240,98006,63,100,3969
455000.0,2.25,7,1750,1740,98034,37,49,1369
1415000.0,3.25,11,3310,2440,98034,37,121,1369
220000.0,1.0,6,840,1350,98168,2,36,4
490000.0,2.0,7,2370,1380,98033,60,49,3600
420000.0,2.25,7,2270,1710,98034,37,49,1369
408500.0,2.5,9,2720,2640,98092,17,81,289
716000.0,1.5,7,1140,1260,98109,65,49,4225
965000.0,2.5,8,1620,2320,98112,67,64,4489
357823.0,1.5,8,1240,1690,98072,40,64,1600
7062500.0,4.5,11,7680,3930,98004,69,121,4761
425000.0,2.25,7,1170,1470,98125,33,49,1089
711777.0,1.75,7,1110,1600,98116,49,49,2401
335000.0,1.0,7,980,1830,98028,31,49,961
825000.0,1.5,8,1890,1700,98116,49,64,2401
210000.0,1.0,6,1100,1280,98108,19,36,361
575000.0,1.75,8,1780,2360,98177,54,64,2916
1208000.0,2.75,10,4250,4650,98059,36,100,1296
431500.0,2.0,8,1370,1365,98053,55,64,3025
475000.0,1.5,7,1480,2100,98007,48,49,2304
1495000.0,3.75,9,2890,2800,98122,51,81,2601
540000.0,3.0,7,2330,2380,98042,14,49,196
775000.0,2.5,9,3820,3010,98053,55,81,3025
635000.0,2.5,7,1210,1640,98117,41,49,1681
1300000.0,2.75,12,4120,4020,98059,36,144,1296
405000.0,2.25,7,1100,2060,98133,22,49,484
210000.0,1.0,6,1040,1320,98168,2,36,4
880000.0,2.5,9,2150,2240,98112,67,81,4489
239000.0,2.0,7,1370,1360,98188,7,49,49
515000.0,2.5,6,770,1710,98126,27,36,729
1379900.0,3.25,9,1934,2850,98070,34,81,1156
215000.0,2.25,7,1500,1500,98001,4,49,16
315000.0,2.0,5,1750,1750,98056,24,25,576
442500.0,1.5,7,1200,1800,98133,22,49,484
311000.0,1.75,8,1180,1480,98042,14,64,196
425000.0,1.0,6,830,1280,98103,44,36,1936
433500.0,1.75,6,1040,1200,98103,44,36,1936
450000.0,2.25,8,1610,1610,98115,50,64,2500
675000.0,2.25,8,1990,1990,98052,52,64,2704
535000.0,2.5,8,2070,1530,98074,57,64,3249
577000.0,1.75,7,1230,1950,98005,61,49,3721
480000.0,1.75,7,1290,1610,98125,33,49,1089
400000.0,1.5,6,1530,2670,98034,37,36,1369
304000.0,1.0,6,1280,1120,98155,26,36,676
355000.0,1.75,7,1460,1570,98056,24,49,576
998000.0,3.25,10,3770,2290,98058,18,100,324
550000.0,1.75,8,2060,2520,98074,57,64,3249
550000.0,1.75,8,2060,2520,98074,57,64,3249
210000.0,1.75,6,1400,1440,98178,13,36,169
317000.0,2.5,9,2100,2330,98023,6,81,36
700000.0,3.5,9,3270,2650,98074,57,81,3249
265000.0,1.0,7,1000,1490,98059,36,49,1296
700000.0,3.5,9,3150,3150,98075,58,81,3364
1020000.0,3.5,10,3160,3260,98075,58,100,3364
1145000.0,2.25,8,2240,2840,98004,69,64,4761
460000.0,2.5,8,1290,2740,98027,47,64,2209
410000.0,1.5,7,1000,1570,98115,50,49,2500
665000.0,3.0,7,1320,1430,98122,51,49,2601
600000.0,2.5,9,2420,2820,98056,24,81,576
502000.0,1.75,7,1170,1480,98133,22,49,484
364950.0,2.5,7,2310,1780,98019,28,49,784
680000.0,2.25,7,1520,1870,98115,50,49,2500
235500.0,2.5,8,1670,2080,98003,8,64,64
576000.0,2.5,8,2590,2620,98065,38,64,1444
405000.0,3.0,8,1140,1410,98136,39,64,1521
335000.0,2.75,8,1540,2240,98031,10,64,100
122000.0,1.0,6,730,1170,98148,5,36,25
432000.0,1.75,7,1070,2630,98155,26,49,676
375000.0,2.25,8,2330,2640,98058,18,64,324
276000.0,2.25,8,2460,1630,98002,1,64,1
450000.0,2.25,8,1680,2440,98072,40,64,1600
210000.0,1.0,6,990,2150,98116,49,36,2401
279000.0,2.5,7,1450,2000,98038,21,49,441
635000.0,1.75,7,1340,1470,98107,42,49,1764
350000.0,2.5,9,2730,2710,98023,6,81,36
218000.0,1.0,6,1140,1300,98058,18,36,324
750000.0,1.5,7,1650,1760,98115,50,49,2500
310597.0,1.75,7,1150,2420,98023,6,49,36
355000.0,1.0,5,700,1750,98034,37,25,1369
735000.0,2.75,9,3390,3210,98075,58,81,3364
155000.0,1.0,6,720,1040,98108,19,36,361
354000.0,1.0,7,940,2090,98052,52,49,2704
415000.0,1.75,7,1400,2070,98028,31,49,961
202000.0,1.0,7,590,780,98122,51,49,2601
580000.0,2.5,7,1470,1500,98107,42,49,1764
1495000.0,3.25,10,2180,2500,98004,69,100,4761
790000.0,2.5,9,3500,3920,98053,55,81,3025
499900.0,2.5,8,2100,2100,98065,38,64,1444
525000.0,2.25,7,1820,1728,98070,34,49,1156
810000.0,2.5,9,2810,2800,98006,63,81,3969
425000.0,1.5,7,1330,1740,98133,22,49,484
241250.0,1.75,7,1350,1470,98010,25,49,625
318700.0,2.5,8,1600,2730,98003,8,64,64
720000.0,1.75,8,2070,1950,98103,44,64,1936
291000.0,1.0,5,1280,1410,98024,43,25,1849
420000.0,1.75,7,1060,1310,98077,56,49,3136
210000.0,1.75,8,1000,1150,98198,11,64,121
645000.0,3.25,9,2970,2970,98106,16,81,256
762000.0,2.0,7,2140,1920,98109,65,49,4225
247500.0,1.75,6,2290,1240,98146,20,36,400
282500.0,2.25,7,1670,1570,98042,14,49,196
395000.0,1.75,7,1460,2030,98027,47,49,2209
295000.0,1.75,7,1030,1560,98148,5,49,25
235000.0,1.0,6,820,2270,98056,24,36,576
770000.0,1.75,8,1450,1530,98105,64,64,4096
559950.0,2.0,8,1870,1670,98053,55,64,3025
639000.0,2.0,7,920,1800,98199,59,49,3481
314950.0,1.0,7,1140,1570,98058,18,49,324
525000.0,1.0,7,1640,1540,98118,23,49,529
2400000.0,2.25,11,3000,3000,98075,58,121,3364
820000.0,1.75,8,1390,1290,98115,50,64,2500
1385000.0,3.0,8,1790,2490,98119,62,64,3844
521450.0,2.0,7,1290,1160,98116,49,49,2401
760750.0,2.5,9,3190,3240,98074,57,81,3249
759600.0,1.0,7,1540,2027,98031,10,49,100
346150.0,2.0,8,1480,2070,98056,24,64,576
390000.0,1.0,7,980,1520,98103,44,49,1936
359950.0,2.25,8,2450,2310,98058,18,64,324
430000.0,2.0,6,910,1440,98116,49,36,2401
960000.0,3.5,10,4610,3900,98075,58,100,3364
800000.0,6.75,11,5080,2810,98166,32,121,1024
1010000.0,2.5,9,2860,2360,98005,61,81,3721
290000.0,2.0,7,1810,1360,98045,29,49,841
1350000.0,2.0,8,2240,2500,98004,69,64,4761
777000.0,3.25,10,2440,3130,98027,47,100,2209
526000.0,1.0,7,1450,1470,98107,42,49,1764
550000.0,3.5,8,1200,1490,98119,62,64,3844
276000.0,1.5,7,1200,1500,98198,11,49,121
2500000.0,3.25,11,4140,4470,98144,45,121,2025
325000.0,1.75,7,1040,1230,98118,23,49,529
365000.0,2.5,8,1780,1780,98126,27,64,729
2150000.0,6.0,8,4340,2050,98004,69,64,4761
825050.0,3.25,9,1980,2010,98115,50,81,2500
690000.0,1.5,8,1500,1870,98115,50,64,2500
390000.0,1.0,6,1140,1140,98126,27,36,729
385000.0,2.0,7,1320,1380,98117,41,49,1681
619000.0,2.5,8,2040,2170,98029,46,64,2116
494000.0,2.25,7,1170,2060,98045,29,49,841
412450.0,2.0,8,1910,2010,98034,37,64,1369
580000.0,1.75,7,1460,1220,98117,41,49,1681
269900.0,1.5,7,1420,1540,98042,14,49,196
704300.0,1.5,7,1790,1710,98144,45,49,2025
267000.0,2.0,8,1390,1264,98022,15,64,225
310000.0,1.75,7,1280,1980,98023,6,49,36
227064.0,1.5,7,1570,1530,98118,23,49,529
925000.0,2.5,7,1840,1800,98115,50,49,2500
245000.0,1.75,8,1670,1820,98022,15,64,225
339888.0,1.0,7,1040,1520,98034,37,49,1369
439000.0,2.0,7,1560,1730,98034,37,49,1369
400000.0,1.0,7,1470,1840,98115,50,49,2500
560000.0,2.25,8,2070,2070,98155,26,64,676
703011.0,1.0,8,1130,2460,98199,59,64,3481
363000.0,1.0,7,770,1510,98126,27,49,729
650000.0,2.75,9,2640,2640,98075,58,81,3364
299950.0,1.0,7,1030,1470,98034,37,49,1369
228950.0,1.0,6,1120,1120,98168,2,36,4
465000.0,1.75,7,880,1570,98008,53,49,2809
725000.0,2.5,9,2090,2860,98006,63,81,3969
212500.0,1.0,7,920,1170,98001,4,49,16
526000.0,2.25,8,2970,2260,98058,18,64,324
383000.0,2.5,8,1720,2280,98028,31,64,961
244000.0,1.75,7,1460,1600,98055,12,49,144
565000.0,1.5,7,1490,1620,98105,64,49,4096
373000.0,3.0,7,2850,1480,98055,12,49,144
300000.0,2.0,7,1310,1310,98034,37,49,1369
405000.0,2.5,9,2430,2420,98058,18,81,324
979000.0,1.5,8,1700,2630,98004,69,64,4761
324888.0,1.75,8,2160,1790,98092,17,64,289
445000.0,1.5,6,860,1220,98117,41,36,1681
761000.0,3.5,8,1520,1230,98112,67,64,4489
435000.0,2.0,7,1130,1650,98034,37,49,1369
252000.0,2.25,7,1180,1540,98022,15,49,225
350000.0,1.75,7,1660,1640,98133,22,49,484
875000.0,1.0,7,1220,1910,98039,70,49,4900
940000.0,1.0,7,1220,1910,98039,70,49,4900
280000.0,2.0,7,1780,2140,98148,5,49,25
450000.0,2.5,8,2180,2540,98011,35,64,1225
905000.0,2.5,9,3520,2310,98092,17,81,289
382450.0,2.5,8,2220,2420,98001,4,64,16
246700.0,2.0,7,1610,1610,98042,14,49,196
220000.0,1.5,6,1070,1480,98155,26,36,676
555750.0,1.0,6,910,1200,98118,23,36,529
262500.0,1.5,7,1160,1160,98118,23,49,529
515000.0,1.0,7,910,1600,98115,50,49,2500
499500.0,2.5,9,2970,2040,98059,36,81,1296
135000.0,1.0,6,790,1240,98168,2,36,4
462500.0,2.0,7,1540,1540,98136,39,49,1521
937500.0,2.5,9,2530,3680,98177,54,81,2916
458000.0,1.5,7,1280,1390,98125,33,49,1089
845000.0,2.75,8,2100,2200,98199,59,64,3481
660000.0,2.25,8,2675,2300,98075,58,64,3364
265000.0,2.0,7,1340,1630,98030,9,49,81
599999.0,4.5,7,2450,1460,98103,44,49,1936
280000.0,2.5,8,1800,1770,98023,6,64,36
1055000.0,3.25,10,2990,3500,98072,40,100,1600
875000.0,3.0,9,1930,3160,98005,61,81,3721
125000.0,1.0,6,920,1120,98002,1,36,1
634800.0,3.0,7,3280,2600,98053,55,49,3025
269950.0,1.0,7,1440,1740,98001,4,49,16
359950.0,2.25,8,1100,2180,98178,13,64,169
417000.0,1.75,8,1590,1970,98056,24,64,576
389000.0,2.0,8,1340,1350,98053,55,64,3025
1038000.0,2.5,11,3770,3710,98006,63,121,3969
698000.0,2.5,7,1340,2200,98033,60,49,3600
685000.0,2.5,8,2820,1560,98155,26,64,676
198500.0,1.75,5,1520,1240,98168,2,25,4
350000.0,2.5,8,2560,2620,98042,14,64,196
649950.0,2.5,8,2160,2340,98038,21,64,441
441000.0,1.5,7,1540,1560,98011,35,49,1225
462600.0,1.75,8,1430,2040,98052,52,64,2704
365070.0,2.5,7,2506,2070,98030,9,49,81
550000.0,2.0,7,1200,1440,98005,61,49,3721
470000.0,1.75,7,1370,1990,98144,45,49,2025
340000.0,1.75,6,1540,1090,98024,43,36,1849
910000.0,2.75,9,2040,3050,98005,61,81,3721
405000.0,1.75,7,1190,1880,98028,31,49,961
661000.0,2.25,8,1420,1810,98126,27,64,729
635000.0,2.5,9,2410,2240,98034,37,81,1369
282000.0,1.0,7,950,1790,98125,33,49,1089
235000.0,1.75,7,1720,1350,98188,7,49,49
277500.0,2.0,7,1260,1430,98023,6,49,36
346500.0,2.5,8,1430,1680,98058,18,64,324
480000.0,2.25,7,1490,2010,98136,39,49,1521
360000.0,2.25,8,1930,2170,98019,28,64,784
245000.0,2.5,7,1420,1710,98092,17,49,289
625000.0,3.5,8,1240,1560,98102,66,64,4356
750500.0,3.0,8,1450,2070,98115,50,64,2500
525000.0,1.75,8,1180,1750,98072,40,64,1600
740000.0,3.5,9,2950,2870,98053,55,81,3025
523000.0,1.5,7,1240,1260,98008,53,49,2809
292000.0,1.75,8,1090,1640,98118,23,64,529
625000.0,2.5,8,1820,2660,98177,54,64,2916
700000.0,2.5,9,3110,4240,98065,38,81,1444
399950.0,2.5,7,1280,1480,98144,45,49,2025
545000.0,3.5,8,1650,1740,98122,51,64,2601
339999.0,2.0,6,870,1560,98133,22,36,484
1210000.0,2.25,8,2180,2880,98122,51,64,2601
545000.0,2.5,8,1990,2280,98075,58,64,3364
260000.0,1.75,8,1960,2080,98023,6,64,36
526000.0,1.75,7,960,1680,98115,50,49,2500
701000.0,3.0,9,2910,3040,98059,36,81,1296
290000.0,2.25,7,1210,1480,98055,12,49,144
330600.0,1.0,7,580,1260,98117,41,49,1681
550500.0,1.75,7,1270,1950,98177,54,49,2916
430000.0,1.0,7,950,1360,98126,27,49,729
4000000.0,5.5,12,5760,3140,98039,70,144,4900
260600.0,1.0,7,810,1490,98126,27,49,729
825000.0,3.0,8,2720,2000,98103,44,64,1936
378950.0,2.0,7,1300,1700,98155,26,49,676
435000.0,2.5,7,2650,2590,98019,28,49,784
631000.0,2.25,9,1250,1610,98115,50,81,2500
415000.0,2.5,8,2480,2300,98058,18,64,324
222000.0,1.75,8,1070,1650,98003,8,64,64
